image,center_x,center_y,width,height
render0016.png,0.23125,0.96875,0.084722222222222,0.0625
render0016.png,0.798611111111111,0.855208333333333,0.044444444444445,0.052083333333333
render0016.png,0.715972222222222,0.804166666666667,0.040277777777778,0.041666666666667
render0016.png,0.220833333333333,0.720833333333333,0.027777777777778,0.0375
render0016.png,0.602777777777778,0.725,0.044444444444445,0.05
render0016.png,0.420138888888889,0.726041666666667,0.059722222222222,0.064583333333333
render0016.png,0.198611111111111,0.642708333333333,0.052777777777778,0.060416666666667
render0016.png,0.415277777777778,0.610416666666667,0.041666666666667,0.041666666666667
render0016.png,0.159027777777778,0.529166666666667,0.034722222222222,0.0625
render0016.png,0.441666666666667,0.452083333333333,0.241666666666667,0.216666666666667
render0017.png,0.853472222222222,0.873958333333333,0.068055555555556,0.089583333333333
render0017.png,0.261111111111111,0.842708333333333,0.038888888888889,0.052083333333333
render0017.png,0.9,0.704166666666667,0.075,0.066666666666667
render0017.png,0.993055555555556,0.658333333333333,0.013888888888889,0.033333333333333
render0018.png,0.011805555555556,0.65625,0.023611111111111,0.041666666666667
render0019.png,0.065277777777778,0.641666666666667,0.047222222222222,0.054166666666667
render0020.png,0.853472222222222,0.688541666666667,0.026388888888889,0.039583333333333
render0022.png,0.325,0.954166666666667,0.027777777777778,0.0375
render0022.png,0.688888888888889,0.844791666666667,0.041666666666667,0.052083333333333
render0023.png,0.217361111111111,0.701041666666667,0.109722222222222,0.18125
render0023.png,0.363888888888889,0.470833333333333,0.097222222222222,0.0875
render0023.png,0.943055555555556,0.45,0.038888888888889,0.070833333333333
render0023.png,0.007638888888889,0.367708333333333,0.015277777777778,0.047916666666667
render0023.png,0.627083333333333,0.325,0.065277777777778,0.066666666666667
render0023.png,0.308333333333333,0.310416666666667,0.063888888888889,0.0625
render0023.png,0.755555555555556,0.05,0.044444444444445,0.045833333333333
render0023.png,0.577777777777778,0.01875,0.075,0.0375
render0024.png,0.057638888888889,0.955208333333333,0.115277777777778,0.089583333333333
render0024.png,0.609722222222222,0.907291666666667,0.036111111111111,0.039583333333333
render0024.png,0.011111111111111,0.886458333333333,0.022222222222222,0.05625
render0024.png,0.561805555555556,0.825,0.026388888888889,0.041666666666667
render0024.png,0.844444444444444,0.815625,0.047222222222222,0.047916666666667
render0024.png,0.895138888888889,0.76875,0.059722222222222,0.05
render0024.png,0.536111111111111,0.703125,0.063888888888889,0.047916666666667
render0024.png,0.629861111111111,0.695833333333333,0.048611111111111,0.05
render0024.png,0.928472222222222,0.666666666666667,0.029166666666667,0.041666666666667
render0024.png,0.454861111111111,0.647916666666667,0.026388888888889,0.033333333333333
render0024.png,0.135416666666667,0.605208333333333,0.031944444444445,0.04375
render0026.png,0.080555555555556,0.711458333333333,0.027777777777778,0.039583333333333
render0026.png,0.351388888888889,0.704166666666667,0.030555555555556,0.041666666666667
render0026.png,0.865277777777778,0.675,0.025,0.0375
render0026.png,0.313888888888889,0.617708333333333,0.047222222222222,0.052083333333333
render0026.png,0.013888888888889,0.607291666666667,0.027777777777778,0.064583333333333
render0026.png,0.223611111111111,0.495833333333333,0.05,0.05
render0027.png,0.1875,0.963541666666667,0.069444444444445,0.072916666666667
render0027.png,0.008333333333333,0.93125,0.016666666666667,0.0375
render0027.png,0.538888888888889,0.691666666666667,0.033333333333333,0.045833333333333
render0027.png,0.315972222222222,0.641666666666667,0.023611111111111,0.033333333333333
render0027.png,0.086111111111111,0.630208333333333,0.063888888888889,0.077083333333333
render0027.png,0.275,0.609375,0.083333333333333,0.09375
render0027.png,0.251388888888889,0.519791666666667,0.069444444444445,0.072916666666667
render0027.png,0.336805555555556,0.452083333333333,0.115277777777778,0.1125
render0027.png,0.541666666666667,0.341666666666667,0.088888888888889,0.079166666666667
render0027.png,0.68125,0.30625,0.076388888888889,0.108333333333333
render0028.png,0.961111111111111,0.976041666666667,0.077777777777778,0.047916666666667
render0028.png,0.109722222222222,0.933333333333333,0.1,0.120833333333333
render0028.png,0.263194444444444,0.9,0.081944444444445,0.066666666666667
render0028.png,0.832638888888889,0.838541666666667,0.054166666666667,0.060416666666667
render0028.png,0.904861111111111,0.791666666666667,0.031944444444445,0.0375
render0028.png,0.229166666666667,0.717708333333333,0.038888888888889,0.04375
render0028.png,0.607638888888889,0.71875,0.056944444444445,0.079166666666667
render0028.png,0.120138888888889,0.68125,0.023611111111111,0.033333333333333
render0028.png,0.593055555555556,0.669791666666667,0.027777777777778,0.035416666666667
render0028.png,0.810416666666667,0.634375,0.148611111111111,0.060416666666667
render0029.png,0.222916666666667,0.730208333333333,0.031944444444445,0.039583333333333
render0029.png,0.365277777777778,0.671875,0.025,0.035416666666667
render0030.png,0.023611111111111,0.639583333333333,0.047222222222222,0.079166666666667
render0030.png,0.3875,0.595833333333333,0.022222222222222,0.033333333333333
render0031.png,0.302083333333333,0.961458333333333,0.040277777777778,0.04375
render0031.png,0.59375,0.932291666666667,0.029166666666667,0.035416666666667
render0031.png,0.321527777777778,0.902083333333333,0.040277777777778,0.045833333333333
render0031.png,0.684027777777778,0.885416666666667,0.059722222222222,0.045833333333333
render0031.png,0.010416666666667,0.846875,0.020833333333333,0.039583333333333
render0031.png,0.554861111111111,0.814583333333333,0.054166666666667,0.045833333333333
render0031.png,0.720138888888889,0.55625,0.043055555555556,0.041666666666667
render0031.png,0.613194444444444,0.534375,0.023611111111111,0.035416666666667
render0033.png,0.377083333333333,0.988541666666667,0.059722222222222,0.022916666666667
render0033.png,0.038194444444445,0.982291666666667,0.065277777777778,0.035416666666667
render0033.png,0.498611111111111,0.973958333333333,0.083333333333333,0.052083333333333
render0033.png,0.984027777777778,0.95625,0.031944444444445,0.0625
render0033.png,0.839583333333333,0.958333333333333,0.115277777777778,0.083333333333333
render0033.png,0.063194444444445,0.907291666666667,0.054166666666667,0.060416666666667
render0033.png,0.992361111111111,0.863541666666667,0.015277777777778,0.039583333333333
render0033.png,0.498611111111111,0.826041666666667,0.047222222222222,0.04375
render0033.png,0.94375,0.805208333333333,0.0625,0.052083333333333
render0033.png,0.865277777777778,0.746875,0.047222222222222,0.047916666666667
render0033.png,0.389583333333333,0.7125,0.031944444444445,0.0375
render0033.png,0.251388888888889,0.658333333333333,0.036111111111111,0.0375
render0033.png,0.738194444444444,0.490625,0.034722222222222,0.060416666666667
render0033.png,0.952083333333333,0.470833333333333,0.029166666666667,0.045833333333333
render0033.png,0.646527777777778,0.470833333333333,0.040277777777778,0.058333333333333
render0034.png,0.780555555555556,0.963541666666667,0.086111111111111,0.072916666666667
render0034.png,0.969444444444444,0.934375,0.061111111111111,0.13125
render0034.png,0.270138888888889,0.9125,0.081944444444445,0.091666666666667
render0034.png,0.11875,0.894791666666667,0.0625,0.08125
render0034.png,0.570138888888889,0.786458333333333,0.090277777777778,0.08125
render0034.png,0.376388888888889,0.790625,0.152777777777778,0.14375
render0034.png,0.044444444444445,0.76875,0.088888888888889,0.158333333333333
render0034.png,0.753472222222222,0.663541666666667,0.034722222222222,0.077083333333333
render0034.png,0.676388888888889,0.641666666666667,0.038888888888889,0.05
render0034.png,0.339583333333333,0.63125,0.0375,0.0375
render0034.png,0.672916666666667,0.55625,0.151388888888889,0.066666666666667
render0034.png,0.173611111111111,0.517708333333333,0.033333333333333,0.035416666666667
render0035.png,0.961111111111111,0.86875,0.027777777777778,0.041666666666667
render0035.png,0.577777777777778,0.60625,0.047222222222222,0.070833333333333
render0035.png,0.475694444444444,0.559375,0.093055555555556,0.060416666666667
render0035.png,0.563888888888889,0.438541666666667,0.047222222222222,0.077083333333333
render0035.png,0.683333333333333,0.019791666666667,0.030555555555556,0.039583333333333
render0035.png,0.075694444444445,0.030208333333333,0.045833333333333,0.060416666666667
render0036.png,0.789583333333333,0.980208333333333,0.051388888888889,0.039583333333333
render0036.png,0.9375,0.86875,0.066666666666667,0.1
render0036.png,0.621527777777778,0.847916666666667,0.131944444444444,0.125
render0036.png,0.265972222222222,0.85625,0.115277777777778,0.145833333333333
render0036.png,0.704861111111111,0.761458333333333,0.059722222222222,0.089583333333333
render0036.png,0.101388888888889,0.776041666666667,0.091666666666667,0.127083333333333
render0036.png,0.870138888888889,0.728125,0.0375,0.06875
render0036.png,0.327777777777778,0.676041666666667,0.108333333333333,0.11875
render0036.png,0.870138888888889,0.615625,0.068055555555556,0.064583333333333
render0036.png,0.104861111111111,0.546875,0.076388888888889,0.072916666666667
render0036.png,0.24375,0.5,0.068055555555556,0.066666666666667
render0036.png,0.652083333333333,0.451041666666667,0.068055555555556,0.052083333333333
render0036.png,0.797222222222222,0.439583333333333,0.033333333333333,0.0375
render0036.png,0.497222222222222,0.446875,0.058333333333333,0.05625
render0036.png,0.581944444444444,0.44375,0.044444444444445,0.079166666666667
render0036.png,0.5875,0.384375,0.038888888888889,0.039583333333333
render0036.png,0.447916666666667,0.363541666666667,0.043055555555556,0.047916666666667
render0036.png,0.134722222222222,0.110416666666667,0.058333333333333,0.066666666666667
render0036.png,0.582638888888889,0.116666666666667,0.1625,0.095833333333333
render0036.png,0.345833333333333,0.10625,0.280555555555556,0.2125
render0038.png,0.315972222222222,0.980208333333333,0.065277777777778,0.039583333333333
render0038.png,0.663194444444444,0.977083333333333,0.081944444444445,0.045833333333333
render0038.png,0.742361111111111,0.948958333333333,0.045833333333333,0.05625
render0038.png,0.609722222222222,0.904166666666667,0.069444444444445,0.05
render0038.png,0.036805555555556,0.817708333333333,0.073611111111111,0.147916666666667
render0038.png,0.304861111111111,0.707291666666667,0.034722222222222,0.05625
render0038.png,0.644444444444444,0.692708333333333,0.05,0.052083333333333
render0038.png,0.380555555555556,0.773958333333333,0.116666666666667,0.23125
render0038.png,0.69375,0.60625,0.026388888888889,0.033333333333333
render0038.png,0.379861111111111,0.601041666666667,0.045833333333333,0.039583333333333
render0038.png,0.534027777777778,0.592708333333333,0.0375,0.04375
render0038.png,0.443055555555556,0.586458333333333,0.044444444444445,0.05625
render0038.png,0.223611111111111,0.536458333333333,0.055555555555556,0.047916666666667
render0038.png,0.952777777777778,0.522916666666667,0.025,0.045833333333333
render0038.png,0.027083333333333,0.55625,0.054166666666667,0.129166666666667
render0038.png,0.084722222222222,0.488541666666667,0.027777777777778,0.035416666666667
render0038.png,0.529166666666667,0.4375,0.086111111111111,0.075
render0038.png,0.020138888888889,0.4375,0.040277777777778,0.091666666666667
render0038.png,0.630555555555556,0.357291666666667,0.027777777777778,0.035416666666667
render0038.png,0.355555555555556,0.215625,0.030555555555556,0.047916666666667
render0039.png,0.656944444444444,0.972916666666667,0.041666666666667,0.054166666666667
render0039.png,0.815972222222222,0.946875,0.040277777777778,0.05625
render0039.png,0.248611111111111,0.735416666666667,0.061111111111111,0.091666666666667
render0039.png,0.042361111111111,0.689583333333333,0.084722222222222,0.116666666666667
render0039.png,0.440277777777778,0.56875,0.022222222222222,0.033333333333333
render0039.png,0.076388888888889,0.535416666666667,0.080555555555556,0.058333333333333
render0039.png,0.178472222222222,0.438541666666667,0.029166666666667,0.039583333333333
render0039.png,0.359722222222222,0.221875,0.05,0.047916666666667
render0039.png,0.125694444444444,0.097916666666667,0.034722222222222,0.045833333333333
render0039.png,0.040277777777778,0.06875,0.080555555555556,0.1375
render0040.png,0.836805555555556,0.478125,0.029166666666667,0.039583333333333
render0041.png,0.16875,0.921875,0.093055555555556,0.08125
render0041.png,0.875694444444444,0.898958333333333,0.073611111111111,0.05625
render0041.png,0.863888888888889,0.842708333333333,0.066666666666667,0.047916666666667
render0041.png,0.4625,0.836458333333333,0.027777777777778,0.035416666666667
render0041.png,0.554166666666667,0.827083333333333,0.036111111111111,0.0375
render0041.png,0.220138888888889,0.826041666666667,0.0625,0.047916666666667
render0041.png,0.068055555555556,0.804166666666667,0.030555555555556,0.041666666666667
render0041.png,0.985416666666667,0.790625,0.029166666666667,0.052083333333333
render0041.png,0.970833333333333,0.530208333333333,0.055555555555556,0.05625
render0041.png,0.882638888888889,0.521875,0.029166666666667,0.047916666666667
render0041.png,0.686111111111111,0.515625,0.025,0.035416666666667
render0041.png,0.550694444444444,0.521875,0.134722222222222,0.05625
render0041.png,0.413194444444444,0.515625,0.109722222222222,0.09375
render0041.png,0.770833333333333,0.485416666666667,0.063888888888889,0.079166666666667
render0042.png,0.988194444444444,0.984375,0.023611111111111,0.03125
render0042.png,0.15,0.954166666666667,0.197222222222222,0.091666666666667
render0042.png,0.011111111111111,0.94375,0.022222222222222,0.095833333333333
render0042.png,0.911111111111111,0.852083333333333,0.069444444444445,0.108333333333333
render0042.png,0.843055555555556,0.81875,0.061111111111111,0.0625
render0042.png,0.029166666666667,0.779166666666667,0.058333333333333,0.066666666666667
render0042.png,0.159722222222222,0.752083333333333,0.069444444444445,0.075
render0042.png,0.952083333333333,0.720833333333333,0.031944444444445,0.041666666666667
render0042.png,0.102777777777778,0.673958333333333,0.038888888888889,0.047916666666667
render0042.png,0.861805555555556,0.654166666666667,0.048611111111111,0.05
render0042.png,0.205555555555556,0.623958333333333,0.044444444444445,0.04375
render0042.png,0.323611111111111,0.617708333333333,0.05,0.052083333333333
render0042.png,0.172916666666667,0.582291666666667,0.026388888888889,0.035416666666667
render0042.png,0.348611111111111,0.565625,0.030555555555556,0.035416666666667
render0042.png,0.034722222222222,0.566666666666667,0.044444444444445,0.079166666666667
render0042.png,0.602083333333333,0.761458333333333,0.618055555555556,0.477083333333333
render0042.png,0.290277777777778,0.536458333333333,0.05,0.04375
render0042.png,0.869444444444444,0.516666666666667,0.027777777777778,0.0375
render0042.png,0.704166666666667,0.495833333333333,0.030555555555556,0.045833333333333
render0042.png,0.489583333333333,0.478125,0.029166666666667,0.04375
render0042.png,0.230555555555556,0.466666666666667,0.030555555555556,0.0375
render0042.png,0.389583333333333,0.49375,0.065277777777778,0.1
render0042.png,0.677083333333333,0.460416666666667,0.029166666666667,0.05
render0042.png,0.097916666666667,0.453125,0.093055555555556,0.127083333333333
render0042.png,0.26875,0.45,0.104166666666667,0.129166666666667
render0042.png,0.909027777777778,0.394791666666667,0.123611111111111,0.135416666666667
render0042.png,0.009027777777778,0.31875,0.018055555555556,0.0375
render0042.png,0.093055555555556,0.309375,0.097222222222222,0.064583333333333
render0042.png,0.253472222222222,0.304166666666667,0.048611111111111,0.0625
render0042.png,0.497916666666667,0.26875,0.026388888888889,0.033333333333333
render0042.png,0.352083333333333,0.271875,0.040277777777778,0.04375
render0043.png,0.243055555555556,0.95,0.030555555555556,0.045833333333333
render0043.png,0.173611111111111,0.81875,0.036111111111111,0.070833333333333
render0043.png,0.896527777777778,0.710416666666667,0.151388888888889,0.125
render0043.png,0.034722222222222,0.627083333333333,0.030555555555556,0.041666666666667
render0043.png,0.451388888888889,0.397916666666667,0.044444444444445,0.054166666666667
render0043.png,0.827777777777778,0.310416666666667,0.022222222222222,0.033333333333333
render0045.png,0.591666666666667,0.733333333333333,0.072222222222222,0.0625
render0045.png,0.940277777777778,0.344791666666667,0.044444444444445,0.05625
render0045.png,0.7875,0.336458333333333,0.030555555555556,0.05625
render0045.png,0.572222222222222,0.26875,0.066666666666667,0.058333333333333
render0045.png,0.677777777777778,0.28125,0.094444444444445,0.1
render0045.png,0.186805555555556,0.238541666666667,0.031944444444445,0.060416666666667
render0045.png,0.461805555555556,0.229166666666667,0.043055555555556,0.054166666666667
render0045.png,0.329166666666667,0.204166666666667,0.027777777777778,0.0625
render0046.png,0.542361111111111,0.916666666666667,0.140277777777778,0.166666666666667
render0046.png,0.253472222222222,0.857291666666667,0.184722222222222,0.18125
render0046.png,0.028472222222222,0.780208333333333,0.056944444444445,0.09375
render0046.png,0.790972222222222,0.775,0.109722222222222,0.179166666666667
render0046.png,0.406944444444444,0.651041666666667,0.072222222222222,0.10625
render0046.png,0.275,0.609375,0.055555555555556,0.102083333333333
render0046.png,0.458333333333333,0.533333333333333,0.072222222222222,0.0875
render0046.png,0.685416666666667,0.516666666666667,0.081944444444445,0.075
render0046.png,0.03125,0.486458333333333,0.0625,0.172916666666667
render0046.png,0.376388888888889,0.338541666666667,0.036111111111111,0.05625
render0046.png,0.936805555555556,0.353125,0.090277777777778,0.110416666666667
render0046.png,0.111805555555556,0.234375,0.054166666666667,0.05625
render0047.png,0.329166666666667,0.882291666666667,0.127777777777778,0.13125
render0047.png,0.600694444444444,0.701041666666667,0.095833333333333,0.102083333333333
render0047.png,0.445138888888889,0.6875,0.059722222222222,0.0875
render0047.png,0.740972222222222,0.545833333333333,0.029166666666667,0.0375
render0047.png,0.159027777777778,0.546875,0.081944444444445,0.06875
render0047.png,0.28125,0.336458333333333,0.045833333333333,0.047916666666667
render0047.png,0.986805555555556,0.327083333333333,0.026388888888889,0.045833333333333
render0047.png,0.451388888888889,0.353125,0.208333333333333,0.11875
render0047.png,0.921527777777778,0.271875,0.0375,0.052083333333333
render0047.png,0.811805555555556,0.221875,0.029166666666667,0.04375
render0047.png,0.620833333333333,0.153125,0.036111111111111,0.039583333333333
render0047.png,0.567361111111111,0.121875,0.045833333333333,0.04375
